Review_Text,Sentiment,tf_cluster
ideal locat averag hotel cleanli averag small room good breakfast situat mount road access citi area behaviour front offic staff good recommend travel stay reason rent,2,1
locat cleanli good far custom servic concern worst even manag respond well worst behaviour staff expect kind behaviour would great makemytrip someth,1,2
nice stay hotel locat hotel near citi staff also oper manag hotel tottali good face problem hotel relat servic food anyth valu money come citi stay,2,1
locat wise hotel perfect mainten pathet room ok bathroom hygien food fine better option amount paid book makemytrip lowest fare believ thank makemytrip total prefer go,1,2
good hotel room alright food good servic nice locationnoth els,2,1
visit hotel alon offici trip hotel good locat hotel good hotel nearbi railway station appear hotel good check checkout done time hotel overal servic hotel good provid room dirti hotel activ arrang hotel suggest hotel,0,1
think good front desk team accommod courteou food great room dine prompt whole good experi,2,1
great hospit,2,0
enjoy lot excel hospit,2,0
like work mahindra world citi choic littl competit could probabl help thing staff nice hotel blah,1,0
great peopl come visit mahindra tech citi save travel back citi even,2,0
stay one night everyth great especi help staff breakfast visibl stain note bed sheet sure chang bed sheet night,2,2
great locat airport transport breakfast bounti room clean spaciou mini bar coffe maker hair dryer roof top pool resteraunt bar amaz daili happi hour ac wifi,2,2
great experi travel stay alon got comfort room near elev quick check checkout room comfort breakfast would definit stay,2,0
good hotel decent experi courteou staff,2,1
first stay india land chennai start week trek across southern india splurg glad made help u adjust bar good neighborhood walk around explor staff great highli recommend,2,0
stay raintre friend facil great staff rude unaccommod two word describ attitud toward u passiv aggress told star hotel hardli believ disappoint time servic facil great food overpr,0,0
great experi realli good hotel profession friendli staff will go extra mile ensur pleasant stay,2,0
care tax food order food price expect end pay usd glass wine supposedli hous wine heavi local tax wish inform receiv bill,2,2
overal good quick wifi,2,1
great hotel breakfast buffet outstand staff stay famili probabl ideal busi travel,2,0
raintre good hotel locat heart chennai room spaciou nice breakfast amaz least cuisin spread visist night rooftop loung recommend view busi care internet unstabl spotti recommend busi mind,2,0
good stay staff attent help particularli special need man year old howev room adequ furnish need least chair husband wife sit drink tea,2,2
work world hotel part life raintre st mari absolut wonder staff top manag resteraunt staff housekeep friendli accomad make feel home better servic definitley recomend place busi vacat locat great three resteraunt great food,2,0
excel servic clean good room help staff,2,1
love hotel staff attent alcohol serv hotel bother surpris colleagu like glass wine dinner possibl good locat howev close busi,2,2
taj qualiti unparallel attent detail make differ,2,2
wonder hotel absolut five star servic throughout properti everyon made feel welcom valu plu breakfast sumptuou indian restaur quit amaz,2,2
amaz went way accommod request,2,2
extrem courteou staffveri help attent make stay enjoy pleasur find fault experi stay love stay,2,0
servic mind staff attend resid requir profession courteou manner buffet breakfast excel varieti suit western indian tri vegetarian curri nan bread beyond indu restaur number occas must admit qualiti fresh superb,2,2
oasi comfort busi chaotic town pleasant rest place look forward return day foray busi citi,2,0
nice hotel heart town close everyth,2,2
room ok five star like experi room look old bulb fixtur bed frame look old,2,2
valet park ac control switch near driver seat broken henc self park car key guest recommendedvegan food specif menu vegan vegetarian item vegan henc would recommend breakfast vegan,1,2
excel food great club friendli staff room show wear tear clean,2,0
hotel staff friendli courteou room nice size clean restaur roof mediterranean cuisin fabul nice hotel stay busi chennai,2,0
best locat luxuri hotel staff excel,2,0
good stay small problem first room musti smell staff chang room quickli issu breakfast good experi mani choic relax atmospher roof restaur also nice dinner spanish quisin,2,2
noth good say resid hotel chennai notabl neg follow wifi tv stop work everi minut remot old number gone away hotel staff miscer dont know custom servic indiffer cold bad experi recommend anyon,0,2
staff good key fit time night room key given time get recept given room,1,2
ac good bed much good worth pay,0,1
awesom stay food slightli expens dont think deserv thing room size small compar luxuri hotel,2,2
stay comfort servic good satisfactori,2,1
overal experi good howev wi fi get disconnect often found food expens,2,2
overal stay good howev wi fi work call multipl time fix get fix time would stop work thing like hotel,2,2
great breakfast good room servic,2,1
good locat excel close everythingstaff friendli welcom help knowledg citi guid do dont whch import visit leisur tell go go,2,0
pacif clark inn,2,2
busi trip chennai best place stay resid hotel near market center chennai near chennai famou shop center nagar area night mani restaur near,2,0
excel stay one good hotel suggest medium cost within budget good servic respons food drink transport hotel much access time definit one best hotel stay confer room meet room good busi meet,2,1
stay hotel friend day overal experi good regard servic hotel staff well train behav friendli build hotel well decor room big size well maintain provid modern facil room servic alway time food also much hygen tasti would like visit,2,1
clean hotel stay hotel year ago still maintain good standard,2,1
hotel central locat heart chennai easili access place chennai walk distanc best place around nagar best part high speed internet complementari food festiv go howev vegetarian abl enjoy food much,2,0
